མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,719,2,1,《པེ་》《སྣར་》,ལེའུ་བཅོ་བརྒྱད་པའི་འགྲེལ་པ་བཞུགས་སོ།།,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་།
,,263,6,《པེ་》《སྣར་》,དག་པ་བཤད་པར།,
,,264,7,《པེ་》《སྣར་》,པོའི།,
,,265,8,《པེ་》《སྣར་》,བ་དང་།,
,765,266,1,《པེ་》《སྣར་》,གི།,
,,267,2,《པེ་》《སྣར་》,p རྩིབས་བཅུ་པ་དམར་སེར།,
,,268,3,《པེ་》《སྣར་》,m རྩིབས་བཅུ་པ་སེར་པོ།,
,,269,4,《པེ་》《སྣར་》,ལས།,
,,270,5,《པེ་》《སྣར་》,རྩིའི།,
,,271,6,《པེ་》《སྣར་》,p དེ་དེའི་སྐད་ཅིག་གིས།,
,766,272,1,《པེ་》《སྣར་》,m པོ།,
,,273,2,《པེ་》《སྣར་》,ཀྱིས།,
,,274,3,《པེ་》《སྣར་》,ལོ།,
,,275,4,《པེ་》《སྣར་》,ཀྱིས།,
,,276,5,《པེ་》《སྣར་》,p དང་།,
,,277,6,《པེ་》《སྣར་》,m སྟེ།,
,,278,7,《པེ་》《སྣར་》,བསྙེན།,
,767,279,1,《པེ་》《སྣར་》,m དུ།,
,,280,2,《པེ་》《སྣར་》,འབྱུང་བར།,
,,281,3,《པེ་》《སྣར་》,m སྒོ་ནས་འདོད་ཆགས་ཀྱི།,
,,282,4,《པེ་》《སྣར་》,ལ།,
,,283,5,《པེ་》《སྣར་》,སྦྱང་ཞིང་།,
,768,284,༡ ༢,《པེ་》《སྣར་》,པ་ནི།,
,,285,3,《པེ་》《སྣར་》,བསྒོམས།,
,,286,4,《པེ་》《སྣར་》,p ལ།,
,,287,5,《པེ་》《སྣར་》,ཀྱི།,
,,288,6,《པེ་》《སྣར་》,འགུག,
,,289,7,《པེ་》《སྣར་》,པ།,
,769,290,1,《པེ་》《སྣར་》,བསྒོམ།,
,,291,2,《པེ་》《སྣར་》,m གྱི།,
,,292,3,《པེ་》《སྣར་》,རྒྱལ།,
,,293,4,《པེ་》《སྣར་》,ཁུགས།,
,,294,5,《པེ་》《སྣར་》,བཀའི།,
,,295,6,《པེ་》《སྣར་》,ཀྱིས།,
,,296,7,《པེ་》《སྣར་》,དང་།,
,770,297,1,《པེ་》《སྣར་》,མོའི་པདྨར།,
,,298,2,《པེ་》《སྣར་》,ལ།,
,,299,3,《པེ་》《སྣར་》,རྩེ།,
,,300,4,《པེ་》《སྣར་》,m པར།,
,,301,5,《པེ་》《སྣར་》,ཏུ།,
,771,302,1,《པེ་》《སྣར་》,བརླབས།,
,,303,2,《པེ་》《སྣར་》,ན།,
,,304,3,《པེ་》《སྣར་》,m དེར་གནས་པའི་ཕྱིར་རོ།།,
,,305,4,《པེ་》《སྣར་》,m ནི།,
,,306,5,《པེ་》《སྣར་》,གྱིས།,
,,307,6,《པེ་》《སྣར་》,རྒྱའོ།།,
,,308,7,《པེ་》《སྣར་》,p དེར་གནས་པའི་ཕྱིར་རོ།།,
,,309,8,《པེ་》《སྣར་》,p རྒྱས།,
,,310,9,《པེ་》《སྣར་》,གྱིས།,
,,311,10,《པེ་》《སྣར་》,པ།,
,772,312,1,《པེ་》《སྣར་》,བསྐྱེད།,
,,313,2,《པེ་》《སྣར་》,བསྒོམས།,
,,314,3,《པེ་》《སྣར་》,རྒྱས།,
,,315,4,《པེ་》《སྣར་》,བཞིའི།,
,,316,5,《པེ་》《སྣར་》,m སུ།,
,773,317,1,《པེ་》《སྣར་》,སྣ་ཚོགས་ངས།,
,,318,2,《པེ་》《སྣར་》,པོས།,
,,319,3,《པེ་》《སྣར་》,m ཕྱག་རྒྱ།,
,,320,4,《པེ་》《སྣར་》,ནང་ན་དགུ་ནི།,
,,321,5,《པེ་》《སྣར་》,བླང་།,
,,322,6,《པེ་》《སྣར་》,m པ།,
,,323,7,《པེ་》《སྣར་》,སྒྲུབ།,
,,324,8,《པེ་》《སྣར་》,མཁའི།,
,,325,9,《པེ་》《སྣར་》,p བ།,
,774,326,1,《པེ་》《སྣར་》,p ནི།,
,,327,2,《པེ་》《སྣར་》,བཞུགས།,
,775,328,1,《པེ་》《སྣར་》,པ།,
,,329,2,《པེ་》《སྣར་》,ཞུགས།,
,,330,3,《པེ་》《སྣར་》,p ན།,
,,331,4,《པེ་》《སྣར་》,m ཁོ་ན།,
,,332,5,《པེ་》《སྣར་》,བཅུ།,
,,333,6,《པེ་》《སྣར་》,ཅར།,
,,334,7,《པེ་》《སྣར་》,ཞུགས།,
,,335,8,《པེ་》《སྣར་》,p བ།,
,,336,9,《པེ་》《སྣར་》,རྗེེའམ།,
,776,337,1,《པེ་》《སྣར་》,འདྲི།,
,,338,2,《པེ་》《སྣར་》,བྲི།,
,,339,3,《པེ་》《སྣར་》,p ཏུ།,
,777,340,1,《པེ་》《སྣར་》,ལེན་པ་ནི།,
,778,341,1,《པེ་》《སྣར་》,སོགས།,
,,342,2,《པེ་》《སྣར་》,རབ་བླ།,
,779,343,1,《པེ་》《སྣར་》,m དེ།,
,,344,2,《པེ་》《སྣར་》,p དེ།,
,,345,༣ ༤,《པེ་》《སྣར་》,པ།,
,,346,5,《པེ་》《སྣར་》,བསྒྲུབ།,
,,347,6,《པེ་》《སྣར་》,ཀྱིས།,
,,348,7,《པེ་》《སྣར་》,p པ།,
,,349,8,《པེ་》《སྣར་》,m བ།,
,780,350,1,《པེ་》《སྣར་》,སྒོམས།,
,,351,2,《པེ་》《སྣར་》,m ལ།,
,,352,3,《པེ་》《སྣར་》,དབུལ།,
,,353,4,《པེ་》《སྣར་》,ལོགས།,
,781,354,1,《པེ་》《སྣར་》,m སུ།,
,,355,2,《པེ་》《སྣར་》,m པ།,
,,356,3,《པེ་》《སྣར་》,པས།,
,,357,4,《པེ་》《སྣར་》,ཞིག,
,,358,5,《པེ་》《སྣར་》,གོ།,
,,359,6,《པེ་》《སྣར་》,འཁྲུལ།,
,,360,7,《པེ་》《སྣར་》,p ན།,
,782,361,1,《པེ་》《སྣར་》,སྲུན་པར།,
,,362,2,《པེ་》《སྣར་》,m འཆང་།,
,,363,3,《པེ་》《སྣར་》,ནི་འཁོར་གསུམ་མ་ཡིན།,
,,364,4,《པེ་》《སྣར་》,ཀྱི།,
,,365,5,《པེ་》《སྣར་》,བརླབས།,
,,366,6,《པེ་》《སྣར་》,བསྲེག,
,,367,7,《པེ་》《སྣར་》,m འཁོར།,
,,368,8,《པེ་》《སྣར་》,འབྱུང་།,
,783,369,1,《པེ་》《སྣར་》,བསམས་ཏེ།,
,,370,2,《པེ་》《སྣར་》,པ་ལས།,
,,371,3,《པེ་》《སྣར་》,བོ།,
,,372,4,《པེ་》《སྣར་》,ཀྱི།,
,784,373,1,《པེ་》《སྣར་》,གྱིས།,
,785,374,1,《པེ་》《སྣར་》,གིས།,
,,375,2,《པེ་》《སྣར་》,པའོ།,
,,376,3,《པེ་》《སྣར་》,p འཇུག་པའི།,
,,377,4,《པེ་》《སྣར་》,m དང་།,
,786,378,1,《པེ་》《སྣར་》,བུ།,
,,379,2,《པེ་》《སྣར་》,དེའི།,
,,380,3,《པེ་》《སྣར་》,དཔྱོད།,
,787,381,1,《པེ་》《སྣར་》,ནི་བསྒོམ།,
,,382,2,《པེ་》《སྣར་》,བསྲེ་བར།,
,,383,3,《པེ་》《སྣར་》,m ན།,
,,384,4,《པེ་》《སྣར་》,སྣང་།,
,788,385,1,《པེ་》《སྣར་》,ཅིག་ཙམ་གྱིས་ཡེ་ཤེས།,
,789,386,1,《པེ་》《སྣར་》,གྱིས།,
,,387,2,《པེ་》《སྣར་》,ཀྱི།,
,,388,3,《པེ་》《སྣར་》,p ངེ་།,
,790,389,1,《པེ་》《སྣར་》,སརྦྦ།,
,,390,2,《པེ་》《སྣར་》,ཏཱ།,
,,391,3,《པེ་》《སྣར་》,པས།,
,,392,4,《པེ་》《སྣར་》,པ།,
,,393,5,《པེ་》《སྣར་》,ཏེ།,
,,394,6,《པེ་》《སྣར་》,ཀྱིས།,
,,395,7,《པེ་》《སྣར་》,བསྡུམ།,
,,396,8,《པེ་》《སྣར་》,བརྩམས།,
,,397,9,《པེ་》《སྣར་》,m པའི།,
,,398,10,《པེ་》《སྣར་》,ཨ།,
,,399,11,《པེ་》《སྣར་》,ཤྲཱི།,
,,400,12,《པེ་》《སྣར་》,གནྔྷ་ཨ།,
,791,401,1,《པེ་》《སྣར་》,ལྔས།,
,,402,2,《པེ་》《སྣར་》,p བ།,
,,403,3,《པེ་》《སྣར་》,ཨ།,
,,404,4,《པེ་》《སྣར་》,ཏཱ།,
,,405,5,《པེ་》《སྣར་》,ལ།,
,,406,6,《པེ་》《སྣར་》,ན།,
,,407,7,《པེ་》《སྣར་》,སརྦྦ།,
,,408,8,《པེ་》《སྣར་》,ཏཱ།,
,,409,9,《པེ་》《སྣར་》,ལ།,
,,410,10,《པེ་》《སྣར་》,བྱ་སྟེ།,
,,411,11,《པེ་》《སྣར་》,m སྟེ།,
,792,412,1,《པེ་》《སྣར་》,སྒོ།,
,,413,2,《པེ་》《སྣར་》,ཀྱི་ནི་བསྟན།,
,,414,3,《སྣར་》,བསུང་།,
,,415,4,《པེ་》《སྣར་》,སྣང་།,
,,416,5,《པེ་》《སྣར་》,ན།,
,,417,6,《པེ་》《སྣར་》,རྃ།,
,,418,7,《པེ་》,འབྲང་བའི་འཁོར་ལོའི་གཟུགས་ཀྱི།,《སྣར་》,འབྲེང་བའི་འཁོར་ལོའི་གཟུགས་ཀྱི།
,,419,8,《པེ་》《སྣར་》,p ཕུར་བུའི་དེ་ཉིད།,
,,420,9,《པེ་》《སྣར་》,p ནི།,
,793,421,1,《པེ་》《སྣར་》,བསླུ།,
,,422,2,《པེ་》《སྣར་》,བསྐྱེད་པ་ལ་བརྩོན།,
,,423,3,《པེ་》《སྣར་》,གྱིས།,
,,424,4,《པེ་》《སྣར་》,བརྟབ།,
,,425,5,《པེ་》《སྣར་》,བསྒོམས།,
,,426,6,《པེ་》《སྣར་》,གྲུབ་པར་མ་གྱུར།,
,,427,7,《པེ་》《སྣར་》,ཀྱིས།,
,,428,8,《པེ་》,བསྒོ་བ་པར།,《སྣར་》,སྒོ་བ་པར།
,,429,9,《པེ་》《སྣར་》,དཔའི།,
,,430,10,《པེ་》《སྣར་》,བསྟན།,
,794,431,1,《སྣར་》,དེ་རྗོད།,
,,432,2,《པེ་》《སྣར་》,ལྟར་ཡིན།,
,,433,3,《པེ་》《སྣར་》,m དུ།,
,,434,4,《པེ་》《སྣར་》,བསྟན།,
,,435,5,《པེ་》《སྣར་》,བསྡུམ།,
,,436,6,《པེ་》《སྣར་》,སྒྲུབ།,
,,437,7,《པེ་》《སྣར་》,གིས།,
,795,438,1,《པེ་》《སྣར་》,ལ།,
,,439,2,《པེ་》《སྣར་》,བསྒོམ།,
,,440,3,《པེ་》《སྣར་》,སྤྱན་ལ་སོགས་པས་སྐུལ།,
,,441,4,《པེ་》《སྣར་》,m བ།,
,,442,5,《པེ་》《སྣར་》,པས།,
,,443,6,《པེ་》《སྣར་》,པ།,
,,444,7,《པེ་》《སྣར་》,པོའི།,
,,445,8,《པེ་》《སྣར་》,གྱིས།,
,796,446,1,《པེ་》《སྣར་》,pཀྱིས།,
,,447,2,《པེ་》《སྣར་》,mཀྱི།,
,,448,3,《པེ་》《སྣར་》,སྟེ།,
,797,449,1,《པེ་》《སྣར་》,པའི།,
,,450,2,《པེ་》《སྣར་》,སྟེ།,
,,451,3,《པེ་》《སྣར་》,པའི།,
,,452,4,《པེ་》《སྣར་》,གདབ་པའི་དུས་ཏེ།,
,,453,5,《པེ་》《སྣར་》,mདང་།,
,,454,༦ ,《པེ་》《སྣར་》,བལྟོས།,
,,455,7,《པེ་》《སྣར་》,བལྟོས།,
,,456,8,《པེ་》《སྣར་》,རྟོག,
,,457,9,《པེ་》《སྣར་》,བ།,
,798,458,1,《པེ་》《སྣར་》,བསྐྱེད།,
,,459,2,《པེ་》《སྣར་》,ཨ་ལི་ཀ,
,,460,2,《པེ་》《སྣར་》,ག,
,,461,4,《པེ་》《སྣར་》,ལ།,
,,462,5,《པེ་》《སྣར་》,གིས་བསྐྱོད་པ་ནི།,
,,463,6,《པེ་》《སྣར་》,m ཆེན་པོ།,
,,464,7,《པེ་》《སྣར་》,བྱ་སྟེ།,
,,465,8,《པེ་》《སྣར་》,p ཆེན་པོ།,
,,466,9,《པེ་》《སྣར་》,ནི།,
,,467,10,《པེ་》《སྣར་》,པར།,
,,468,11,《པེ་》《སྣར་》,བརྩོམ།,
,799,469,1,《པེ་》《སྣར་》,ལན།,
,,470,2,《པེ་》《སྣར་》,བསྒོམ་པར།,
,,471,3,《སྣར་》,m པ།,
,,472,4,《པེ་》《སྣར་》,བསྒྲགས།,
,800,473,1,《པེ་》《སྣར་》,p ཚོགས།,
,,474,2,《པེ་》《སྣར་》,མོ།,
,,475,3,《པེ་》《སྣར་》,འགུགས།,
,,476,4,《པེ་》《སྣར་》,པོས།,
,,477,5,《པེ་》《སྣར་》,ཞུགས།,
,801,478,1,《པེ་》《སྣར་》,དགུག,
,,479,༢ ༣,《པེ་》《སྣར་》,ཀྱི།,
,,480,4,《པེ་》《སྣར་》,རིམས་ཀྱིས།,
,,481,5,《པེ་》《སྣར་》,p ལྡན་པས།,
,,482,6,《པེ་》《སྣར་》,བཟློས།,
,,483,7,《པེ་》《སྣར་》,m ལ།,
,,484,8,《པེ་》《སྣར་》,p ཐང་ལ་སྤྱོད་པ་ནི་སྦྲུལ་ལ་སོགས་པ་སྟེ།,
,,485,9,《པེ་》《སྣར་》,ཆེ།,
,,486,10,《པེ་》《སྣར་》,བཟློག་པ་ས་ལ་ལྟུང་།,
,,487,11,《པེ་》《སྣར་》,པ།,
,,488,12,《པེ་》《སྣར་》,འགྱུར་བ།,
,802,489,1,《པེ་》《སྣར་》,པར།,
,,490,2,《པེ་》《སྣར་》,m པ།,
,,491,3,《པེ་》《སྣར་》,p རྡོ་རྗེ།,
,,492,4,《པེ་》《སྣར་》,m དེ།,
,,493,5,《པེ་》《སྣར་》,བཀའ།,
,,494,6,《པེ་》《སྣར་》,m ནི།,
,,495,7,《པེ་》《སྣར་》,m བར།,
,,496,8,《པེ་》《སྣར་》,ཀྱིས།,
,,497,9,《པེ་》《སྣར་》,བྱ་བ།,
,,498,10,《པེ་》《སྣར་》,པའི།,
,,499,11,《པེ་》《སྣར་》,འདོག,
,,500,12,《པེ་》《སྣར་》,གསུངས་པའི།,
,,501,13,《པེ་》《སྣར་》,པའི།,
,,502,14,《པེ་》《སྣར་》,m དེ།,
,803,503,1,《པེ་》《སྣར་》,ཅེས།,
,,504,2,《པེ་》《སྣར་》,ཀྱི་ཞེན་པ་དེ།,
,,505,3,《པེ་》《སྣར་》,ཅེས།,
,,506,4,《པེ་》《སྣར་》,p ཀྱང་།,
,,507,5,《པེ་》《སྣར་》,བྱེད་པར་འདོད།,
,,508,6,《པེ་》《སྣར་》,བྱའོ།,
,,509,7,《པེ་》《སྣར་》,m རིགས།,
,,510,8,《པེ་》《སྣར་》,ལས།,
,,511,9,《པེ་》《སྣར་》,ཐ།,
,804,512,1,《པེ་》《སྣར་》,ཝ།,
,,513,2,《པེ་》《སྣར་》,ཧྲཱིཿ,
,,514,3,《པེ་》《སྣར་》,གདན་ལའང་།,
,,515,4,《པེ་》《སྣར་》,m ཀྱི།,
,,516,5,《པེ་》《སྣར་》,m དང་།,
,,517,༦ ༧,《པེ་》《སྣར་》,བལྟ།,
,,518,8,《པེ་》《སྣར་》,སྐྲ་གྲོལ།,
,,519,9,《པེ་》《སྣར་》,ལ་བརྡུགས་པའི།,
,,520,10,《པེ་》《སྣར་》,m དབྱངས་དང་། འདོད་པའི།,
,,521,11,《པེ་》《སྣར་》,ཀླུའོ།,
,,522,12,《པེ་》《སྣར་》,ཉི་མ་ཕྱེད།,
,,523,13,《པེ་》《སྣར་》,m དང་།,
,,524,14,《པེ་》《སྣར་》,ལྷག,
,,525,15,《པེ་》《སྣར་》,སྤ།,
,805,526,1,《པེ་》《སྣར་》,m དང་།,
,,527,2,《པེ་》《སྣར་》,p མ།,
,,528,3,《པེ་》《སྣར་》,ཀ་དང་།,
,,529,4,《པེ་》《སྣར་》,ཆུང་།,
,,530,5,《པེ་》《སྣར་》,རྒྱའོ།,
,806,531,1,《པེ་》《སྣར་》,དང་།,
,,532,2,《པེ་》《སྣར་》,བ།,
,,533,3,《པེ་》《སྣར་》,m ཕྱག་རྒྱ་ནི།,
,,534,4,《པེ་》《སྣར་》,མལླི་ཀ,
,807,535,1,《པེ་》《སྣར་》,བཅོམ།,
,,536,2,《པེ་》《སྣར་》,པར།,
,,537,3,《པེ་》《སྣར་》,གསུང་གི།,
,,538,4,《པེ་》《སྣར་》,ཐུགས་ཀྱི།,
,,539,5,《པེ་》《སྣར་》,m ཀྱང་།,
,,540,6,《པེ་》《སྣར་》,p ཕྱག་འཚལ་ཕྱག་འཚལ།,
,,541,7,《པེ་》《སྣར་》,གྱི།,
,,542,8,《པེ་》《སྣར་》,པར།,
,808,543,1,《པེ་》《སྣར་》,ཆེ་བར།,
,,544,2,《པེ་》《སྣར་》,ཀྱི།,
,,545,3,《པེ་》《སྣར་》,p ན།,
,,546,4,《པེ་》《སྣར་》,p བདག་ཉིད་ཆེ་ནི་ཐུགས་རྡོ་རྗེའི་རང་བཞིན་དང་། གསུང་དབྱངས་ཆེ་ནི་གསུང་རྡོ་རྗེའི་རང་བཞིན་དང་།,
,,547,5,《པེ་》《སྣར་》,ཆེ།,
,,548,6,《པེ་》《སྣར་》,རྟོགས།,
,809,549,1,《པེ་》《སྣར་》,ཞུགས།,
,,550,2,《པེ་》《སྣར་》,m ཅན།,
,,551,3,《པེ་》《སྣར་》,ཀྱི་མི་བཟད།,
,,552,4,《པེ་》《སྣར་》,དེའི།,
,810,553,1,《པེ་》《སྣར་》,བསྐྱེད།,
,,554,2,《པེ་》《སྣར་》,པ་ནི།,
,,555,3,《པེ་》《སྣར་》,ཆེན།,
,,556,4,《པེ་》《སྣར་》,གྱི།,
,,557,5,《པེ་》《སྣར་》,མའོ།,
,,558,6,《པེ་》《སྣར་》,p པ།,
,,559,7,《པེ་》《སྣར་》,ནི།,
,,560,8,《པེ་》《སྣར་》,m བ།,
,811,561,1,《པེ་》《སྣར་》,ལ།,
,,562,2,《པེ་》《སྣར་》,ཏེ། གང་གི་ཕྱིར།,
,,563,3,《པེ་》《སྣར་》,m དེ།,
,,564,4,《པེ་》《སྣར་》,དཔྱོད།,
,812,565,1,《པེ་》《སྣར་》,p སོགས་པ་ལ།,
,,566,2,《པེ་》《སྣར་》,པ་ཐར་གྱུར་པའི།,
,,567,3,《པེ་》《སྣར་》,ཀྱི།,
,,568,4,《པེ་》《སྣར་》,ལྔའི།,
,,569,5,《པེ་》《སྣར་》,p རྣམས།,
,813,570,1,《པེ་》《སྣར་》,ཏེ།,
,,571,2,《པེ་》《སྣར་》,པའི།,
,,572,3,《པེ་》《སྣར་》,གྱུར་པ།,
,,573,4,《པེ་》《སྣར་》,m ཏུ།,
,,574,5,《པེ་》《སྣར་》,དག,
,,575,6,《པེ་》《སྣར་》,པའི།,
,,576,7,《པེ་》《སྣར་》,བ།,
,814,577,1,《པེ་》《སྣར་》,p དང་།,
,,578,2,《པེ་》《སྣར་》,p ཉིད།,
,,579,3,《པེ་》《སྣར་》,རིག,
,,580,4,《པེ་》《སྣར་》,སྡོམ།,
,,581,5,《པེ་》《སྣར་》,m ལ།,
,,582,6,《པེ་》《སྣར་》,m རྟག་ཏུ།,
,,583,7,《པེ་》《སྣར་》,འདི་བསྙེན།,
,,584,8,《པེ་》《སྣར་》,མཆོག་གི་ཐབས།,
,,585,9,《པེ་》《སྣར་》,p བྱང་ཆུབ་རྡོ་རྗེ་ནི།,
,,586,10,《པེ་》《སྣར་》,རྟོག,
,,587,11,《པེ་》《སྣར་》,དྲོན།,
,,588,12,《པེ་》《སྣར་》,པའོ།།,
,815,589,1,《པེ་》《སྣར་》,པ་དང་། འབྲི།,
,,590,2,《པེ་》《སྣར་》,དཔའ།,
,,591,3,《པེ་》《སྣར་》,m པར།,
,,592,4,《པེ་》《སྣར་》,m ནི་ཕྱག་བཙལ་བ།,
,816,593,1,《པེ་》《སྣར་》,པ།,
,,594,2,《པེ་》《སྣར་》,ངོ་།,
,,595,3,《པེ་》《སྣར་》,m བ།,
,,596,4,《པེ་》《སྣར་》,ལན།,
,,597,5,《པེ་》《སྣར་》,m ཀྱིས།,
,,598,6,《པེ་》《སྣར་》,བསྲུང་།,
,,599,7,《པེ་》《སྣར་》,m དུ།,
,817,600,༡ ༢,《པེ་》《སྣར་》,།། །།,
,,601,3,《པེ་》《སྣར་》,གི།,
,,602,4,《པེ་》《སྣར་》,རྒྱུད།,
,,603,5,《པེ་》《སྣར་》,བུ།,
,,604,6,《པེ་》《སྣར་》,ཆེས་པས།,
,,605,7,《པེ་》《སྣར་》,བདེ་གཞོན།,
,,606,8,《པེ་》《སྣར་》,པའི།,
,,607,9,《པེ་》《སྣར་》,ནི་གསོལ་བ།,
,,608,10,《པེ་》《སྣར་》,རྣམས་རྒྱལ།,
,,609,11,《པེ་》《སྣར་》,འཇོམ།,
,,610,12,《པེ་》《སྣར་》,པ་ཞེས་བྱ་བ།,
,,611,13,《པེ་》,pཞུས་དག་པར་སོང་།། མངྒཱ་ལཾ།།,《སྣར་》,pབཀྲ་ཤིས།།
,,,,,,
,,,                
